Date,Open,Close,Weekly Returns
2000-04-03,107.765625,106.625,-1.058
2000-04-10,107.625,80.375,-25.319
2000-04-17,78.015625,87.25,11.837
2000-04-24,83.4375,94.75,13.558
2000-05-01,95.75,91.4375,-4.504
2000-05-08,90.5,84.625,-6.492
2000-05-15,84.8125,81.6875,-3.685
2000-05-22,81.625,77.75,-4.747
2000-05-29,80.0,93.625,17.031
2000-06-05,92.25,93.75,1.626
2000-06-12,94.3125,94.25,-0.066
2000-06-19,94.015625,91.5,-2.676
2000-06-26,93.0625,93.4375,0.403
2000-07-03,93.5,95.9375,2.607
2000-07-10,94.6875,100.625,6.271
2000-07-17,100.9375,97.0,-3.901
2000-07-24,97.9375,86.875,-11.295
2000-07-31,87.625,90.125,2.853
2000-08-07,90.875,91.0625,0.206
2000-08-14,91.375,95.25,4.241
2000-08-21,96.0,98.03125,2.116
2000-08-28,98.25,102.625,4.453
2000-09-04,101.625,95.125,-6.396
2000-09-11,94.5,91.3125,-3.373
2000-09-18,91.8125,92.9375,1.225
2000-09-25,93.625,88.75,-5.207
2000-10-02,90.25,83.0,-8.033
2000-10-09,82.5625,81.25,-1.59
2000-10-16,81.125,86.3125,6.394
2000-10-23,86.1875,79.71875,-7.505
2000-10-30,78.1875,83.0625,6.235
2000-11-06,83.625,71.75,-14.2
2000-11-13,70.953125,72.828125,2.643
2000-11-20,70.9375,70.4375,-0.705
2000-11-27,72.5625,64.0,-11.8
2000-12-04,64.125,68.0,6.043
2000-12-11,72.0625,63.875,-11.362
2000-12-18,65.15625,60.5,-7.146
2000-12-25,60.59375,58.375,-3.662
2001-01-01,58.5625,56.625,-3.308
2001-01-08,56.3125,62.734375,11.404
2001-01-15,62.5625,66.3125,5.994
2001-01-22,65.875,65.546875,-0.498
2001-01-29,64.75,61.549999,-4.942
2001-02-05,61.189999,56.400002,-7.828
2001-02-12,56.25,55.130001,-1.991
2001-02-19,55.740002,51.18,-8.181
2001-02-26,52.080002,46.700001,-10.33
2001-03-05,47.5,45.099998,-5.053
2001-03-12,44.0,41.200001,-6.364
2001-03-19,41.439999,42.799999,3.282
2001-03-26,43.470001,39.150002,-9.938
2001-04-02,39.169998,35.950001,-8.221
2001-04-09,36.790001,42.799999,16.336
2001-04-16,41.939999,48.400002,15.403
2001-04-23,46.990002,45.150002,-3.916
2001-04-30,46.25,48.200001,4.216
2001-05-07,48.0,45.549999,-5.104
2001-05-14,45.299999,48.040001,6.049
2001-05-21,48.169998,48.990002,1.702
2001-05-28,48.5,46.049999,-5.052
2001-06-04,46.330002,47.349998,2.202
2001-06-11,46.900002,42.599998,-9.168
2001-06-18,42.639999,43.25,1.431
2001-06-25,43.610001,45.700001,4.792
2001-07-02,45.650002,41.650002,-8.762
2001-07-09,41.889999,43.150002,3.008
2001-07-16,43.369999,41.650002,-3.966
2001-07-23,42.240002,41.950001,-0.687
2001-07-30,42.130001,43.18,2.492
2001-08-06,42.529999,40.279999,-5.29
2001-08-13,40.59,37.759998,-6.972
2001-08-20,37.849998,39.299999,3.831
2001-08-27,39.279999,36.630001,-6.746
2001-09-03,36.509998,33.700001,-7.697
2001-09-10,33.490002,34.099998,1.821
2001-09-17,31.25,28.190001,-9.792
2001-09-24,29.08,28.98,-0.344
2001-10-01,28.85,31.76,10.087
2001-10-08,31.129999,34.549999,10.986
2001-10-15,34.119999,33.549999,-1.671
2001-10-22,33.439999,36.009998,7.685
2001-10-29,36.0,35.599998,-1.111
2001-11-05,36.259998,37.73,4.054
2001-11-12,37.0,39.369999,6.405
2001-11-19,39.790001,39.279999,-1.282
2001-11-26,39.580002,39.650002,0.177
2001-12-03,39.290001,41.73,6.21
2001-12-10,41.32,40.110001,-2.928
2001-12-17,40.02,39.48,-1.349
2001-12-24,39.540001,40.330002,1.998
2001-12-31,40.310001,41.669998,3.374
2002-01-07,42.110001,40.849998,-2.992
2002-01-14,40.490002,38.59,-4.693
2002-01-21,39.0,38.830002,-0.436
2002-01-28,39.150002,38.139999,-2.58
2002-02-04,37.959999,36.169998,-4.715
2002-02-11,36.139999,35.779999,-0.996
2002-02-18,35.369999,33.650002,-4.863
2002-02-25,34.0,35.740002,5.118
2002-03-04,35.700001,38.669998,8.319
2002-03-11,38.349998,37.23,-2.92
2002-03-18,37.630001,36.68,-2.525
2002-03-25,36.689999,36.060001,-1.717
2002-04-01,35.799999,34.369999,-3.994
2002-04-08,33.470001,33.52,0.149
2002-04-15,33.799999,34.459999,1.953
2002-04-22,34.009998,31.040001,-8.733
2002-04-29,31.24,29.74,-4.802
2002-05-06,29.629999,29.559999,-0.236
2002-05-13,29.870001,32.93,10.244
2002-05-20,32.599998,31.24,-4.172
2002-05-27,31.469999,30.040001,-4.544
2002-06-03,30.0,28.299999,-5.667
2002-06-10,28.360001,27.620001,-2.609
2002-06-17,28.0,25.82,-7.786
2002-06-24,25.450001,26.1,2.554
2002-07-01,25.969999,26.34,1.425
2002-07-08,26.200001,24.799999,-5.344
2002-07-15,24.68,23.99,-2.796
2002-07-22,23.85,22.67,-4.948
2002-07-29,23.27,22.25,-4.383
2002-08-05,22.110001,23.33,5.518
2002-08-12,23.049999,24.700001,7.158
2002-08-19,24.77,25.15,1.534
2002-08-26,25.299999,23.49,-7.154
2002-09-02,23.059999,22.85,-0.911
2002-09-09,22.67,22.99,1.412
2002-09-16,22.860001,21.67,-5.206
2002-09-23,21.450001,21.309999,-0.653
2002-09-30,21.07,20.35,-3.417
2002-10-07,20.26,22.219999,9.674
2002-10-14,21.870001,23.809999,8.871
2002-10-21,23.52,24.700001,5.017
2002-10-28,25.0,25.25,1.0
2002-11-04,26.049999,25.07,-3.762
2002-11-11,24.950001,26.440001,5.972
2002-11-18,26.709999,27.719999,3.781
2002-11-25,27.76,27.719999,-0.144
2002-12-02,28.42,26.469999,-6.861
2002-12-09,26.219999,25.040001,-4.5
2002-12-16,25.219999,25.32,0.397
2002-12-23,25.18,24.82,-1.43
2002-12-30,24.84,25.68,3.382
2003-01-06,25.709999,27.1,5.406
2003-01-13,27.33,25.309999,-7.391
2003-01-20,25.41,24.82,-2.322
2003-01-27,24.450001,24.440001,-0.041
2003-02-03,24.52,23.809999,-2.896
2003-02-10,23.889999,24.49,2.512
2003-02-17,24.700001,25.17,1.903
2003-02-24,25.129999,25.16,0.119
2003-03-03,25.27,24.540001,-2.889
2003-03-10,24.33,25.719999,5.713
2003-03-17,25.43,27.17,6.842
2003-03-24,26.469999,26.08,-1.473
2003-03-31,25.6,26.049999,1.758
2003-04-07,27.110001,25.51,-5.902
2003-04-14,25.6,26.82,4.766
2003-04-21,26.940001,26.950001,0.037
2003-04-28,27.049999,28.280001,4.547
2003-05-05,28.33,28.41,0.282
2003-05-12,28.360001,28.700001,1.199
2003-05-19,28.52,28.1,-1.473
2003-05-26,27.93,29.790001,6.66
2003-06-02,30.08,30.129999,0.166
2003-06-09,30.0,29.959999,-0.133
2003-06-16,30.17,30.379999,0.696
2003-06-23,30.33,29.83,-1.649
2003-06-30,30.16,30.58,1.393
2003-07-07,30.969999,31.84,2.809
2003-07-14,32.34,31.280001,-3.278
2003-07-21,31.24,31.799999,1.793
2003-07-28,31.860001,31.459999,-1.255
2003-08-04,31.42,30.07,-4.297
2003-08-11,30.08,31.17,3.624
2003-08-18,31.309999,32.439999,3.609
2003-08-25,32.360001,33.389999,3.183
2003-09-01,33.490002,33.939999,1.344
2003-09-08,34.0,33.82,-0.529
2003-09-15,33.84,34.580002,2.187
2003-09-22,34.130001,32.580002,-4.541
2003-09-29,32.759998,34.189999,4.365
2003-10-06,34.279999,35.009998,2.13
2003-10-13,35.139999,34.610001,-1.508
2003-10-20,34.650002,34.200001,-1.299
2003-10-27,34.279999,35.18,2.625
2003-11-03,35.43,35.630001,0.564
2003-11-10,35.700001,35.040001,-1.849
2003-11-17,34.84,34.23,-1.751
2003-11-24,34.52,35.380001,2.491
2003-12-01,35.709999,35.040001,-1.876
2003-12-08,35.02,35.240002,0.628
2003-12-15,35.93,35.459999,-1.308
2003-12-22,35.349998,35.849998,1.414
2003-12-29,36.029999,36.360001,0.916
2004-01-05,36.580002,37.73,3.144
2004-01-12,37.849998,38.57,1.902
2004-01-19,38.73,38.009998,-1.859
2004-01-26,37.98,37.07,-2.396
2004-02-02,37.200001,37.130001,-0.188
2004-02-09,37.34,36.939999,-1.071
2004-02-16,37.279999,36.860001,-1.127
2004-02-23,37.0,36.57,-1.162
2004-03-01,36.68,36.630001,-0.136
2004-03-08,36.689999,35.509998,-3.216
2004-03-15,35.360001,34.75,-1.725
2004-03-22,34.529999,35.220001,1.998
2004-03-29,35.509998,37.099998,4.478
2004-04-05,37.009998,36.939999,-0.189
2004-04-12,37.02,36.09,-2.512
2004-04-19,36.009998,37.209999,3.332
2004-04-26,37.18,34.77,-6.482
2004-05-03,35.0,34.970001,-0.086
2004-05-10,34.669998,34.75,0.231
2004-05-17,34.380001,35.02,1.862
2004-05-24,35.299999,36.549999,3.541
2004-05-31,36.27,36.189999,-0.221
2004-06-07,36.439999,36.84,1.098
2004-06-14,36.610001,36.439999,-0.464
2004-06-21,36.52,37.330002,2.218
2004-06-28,37.490002,36.82,-1.787
2004-07-05,36.599998,35.75,-2.322
2004-07-12,35.57,34.669998,-2.53
2004-07-19,34.779999,34.209999,-1.639
2004-07-26,34.240002,34.889999,1.898
2004-08-02,34.610001,32.720001,-5.461
2004-08-09,32.810001,32.52,-0.884
2004-08-16,32.610001,34.009998,4.293
2004-08-23,34.049999,34.560001,1.498
2004-08-30,34.41,34.139999,-0.785
2004-09-06,34.400002,35.119999,2.093
2004-09-13,35.25,35.43,0.511
2004-09-20,35.290001,34.799999,-1.389
2004-09-27,34.619999,36.099998,4.275
2004-10-04,36.360001,35.580002,-2.145
2004-10-11,35.720001,35.630001,-0.252
2004-10-18,35.509998,35.799999,0.817
2004-10-25,35.73,36.900002,3.275
2004-11-01,36.98,37.959999,2.65
2004-11-08,37.950001,38.66,1.871
2004-11-15,38.639999,38.68,0.104
2004-11-22,38.610001,39.209999,1.554
2004-11-29,39.459999,40.130001,1.698
2004-12-06,40.119999,39.93,-0.474
2004-12-13,40.23,39.470001,-1.889
2004-12-20,39.57,39.759998,0.48
2004-12-27,39.98,39.919998,-0.15
2005-01-03,40.09,38.549999,-3.841
2005-01-10,38.439999,38.43,-0.026
2005-01-17,38.279999,37.049999,-3.213
